   ,TELEPULES,LEIRO_FID,GEOM_FIDS,ANYAG,MERET,HOSSZ,HIBA_DB
4781,sopron,66095,1390813;1390828;1391103;1391140;1391147;1391422;1391423;1391429;1391430;1391437;1391443;1391444;1391513;1391514;1391520;1391521;1391526;1391527;1391532;1391533;1391538;1391539;1391544;1391545;1391551;1391556;1392093;1392094;1406287;1406288;1406293;1406294;1406532;1406533;1406538;1406539;1406544;1406545;2813881;2813882,ac,80,245.5200,
4782,sopron,66097,1394233;1408424;1408425;2813792;6272935;6272936;68310329;68310330,kpe,90,165.4700,
4783,sopron,66098,1409473;1409474,kpe,110,87.6900,
4784,sopron,66099,1386919;1386933;1389766;1389767;1406200;1406201;1406968;1406969;1407433;1407434,kpe,110,137.6500,
4785,sopron,66100,1406982;1408604;1409375;1409691;2813984;6270869;6270901;6270995;6271000;6271001;6271012;6271013;6271055;6271060;6271061;6271066;6271067;6271084;6271085;6272135;6272141;6272147;6272403;6272404;6272777;6272778;6272960;6272961;6272966;6272967;6273094;41366352;41366353,kpe,90,360.2700,
4786,sopron,66101,1407478;1407479;6272978;62418106;62418107,kpe,63,84.3100,
4787,sopron,66102,1408830;1408858;1408859;1409428;6272158;13412410;13412411;68614084;68614085,kpe,110,120.3000,
4788,sopron,66103,1386925;1404946;1404947;1404953;1406115;1410324;1410325;1410956;1410957;1410962;1410963;21906222;21906223,kpe,110,326.0500,
4789,sopron,66104,1394727;1394728;1410985;2813682;2813683,kpe,63,121.6000,
4790,sopron,66106,780655,kpe,110,3.9100,
4791,sopron,66108,1405073;2810489;2810490,kpe,160,3076.5300,
4792,sopron,66109,780598,kpe,160,3.7600,
4793,sopron,66110,1389763;1411059;1411060,ac,150,171.3000,
4794,sopron,66111,780586,kpe,110,70.1000,
4795,sopron,66112,1391939;1391944;1392741;1392746;1393493;1393497;1393498;1394244;1394245;1394250;1394680;1394788;1394793;1394794;1394800;1394806;1394812;1394813;1409163;1409164;2807157;2807158,gov,150,334.2400,
4796,sopron,66113,2806966;2806967,gov,150,2.0000,
4797,sopron,66114,1394421;1394425;1394426;2807201;2807202,kpe,90,43.3100,
4798,sopron,66115,1356674;2827968;2827969,gov,80,24.0000,
4799,sopron,66116,779362,gov,150,0.1200,
4800,sopron,66117,779207,kpe,110,1.0300,
4801,sopron,66118,2846960;2846961,kpe,110,37.7400,
4802,sopron,66119,1405358;6273174;6273175;6273774;6273775;6273836;38997375;38997376;47348677,kpe,90,129.8800,
4803,sopron,66120,786912,kpe,110,21.6700,
4804,sopron,66121,2823849;2823850,kpe,160,6.2700,
4805,sopron,66122,1405224;1405245;2823842;2823843,kpe,63,133.1800,
4806,sopron,66125,2806725;2806726,ac,400,113.8700,
4807,sopron,66126,1390683;1390684,gov,200,14.2300,
4808,sopron,66246,1410484;1410489;1410494;1410499;1410504;1410509;1410514;1410519;1410524;1410529;1410533;1410534;2814335;2814336,kpe,90,114.7000,
4809,sopron,66247,1390075;1390078;1390079,kpe,90,45.0200,
4810,sopron,66249,2806605;2806606,kpe,63,5.4100,
4811,sopron,66251,1393262;1393266;2806954;2806955,kpe,160,162.8400,
4812,sopron,66252,1351386;1351395;1351396;1351407;1351408;1351414;1351419;1351424;1351429;1351434;1351439;1351443;1353816;1353817;1353839;1353840;1353846;1353852;1353858;1353863;1353864;1357042;1368639;1374887;1389076;1389077;1389082;1389083;1389088;2840099;2840100,kpe,90,259.9000,19
4813,sopron,66254,2809230;2809231,gov,150,11.6200,
4814,sopron,66476,779910,ac,250,57.0800,
4815,sopron,66740,2810440;2810441,kpe,90,20.5800,
4816,sopron,66869,2838757;2838758,ac,150,2.7600,
4817,sopron,67038,783223,ov,80,0.7000,
4818,sopron,67115,2814538;2814669;21906480;21906494;21906495,kpe,110,96.9700,
4819,sopron,67331,1365971;1365977;1365982;1365991;1365992;1366002;1366003;1366013;1366014;1366024;1366025;1366035;1366036;1366042;1366047;1374166;1374167;1377634;1377640;1377651;1377652;1393869;1393870;2829411;2829412,ov,80,167.1200,6
4820,sopron,67522,2806934;2806935,kpe,110,3.9000,
4821,sopron,67990,1401277;1401282;1401288;1401295;1401301;1401307;1401314;1401320;1401846;1401852;1401857;1401858;1401864;1401869;2821131;2821132,ov,80,108.9900,3
4822,sopron,68000,791076,kpe,400,1.4000,
4823,sopron,68583,1405007;1405008;1405014;1411262;1411263;2839386;2839387,kpe,110,94.5400,
4824,sopron,68920,30592009;30592023;30592035;30592036,kpe,32,177.6900,
4825,sopron,69870,782279,gov,100,0.4300,
4826,sopron,69871,782183,gov,150,0.9700,
4827,sopron,69875,1365730;1365734;1407779;2811381;2811382,gov,100,51.0700,1
4828,sopron,69930,1357138;1357142;1357147;1357157;1357162;1357505;1357506;1394283;1394284,ov,80,172.0800,2
4829,sopron,69947,781933,kpe,110,2.0000,
4830,sopron,69966,778707,gov,300,117.5400,
4831,sopron,70056,2825418;2825419,kpe,160,7.6700,
4832,sopron,70063,13731681;13731682,kpe,110,9.5100,
4833,sopron,70068,1358724;1360966;1360971;1360981;1360986;1360996;1361002;1361008;1361009;1361014;1361019;1361024;1361025;1361044;1371855;1371856;1371869;1371870;1375516;1375517;1377692;1377698;1377704;1377710;1377715;1377716;1377722;1377728;1377729;1411292;1411293,ac,80,288.5600,15
4834,sopron,70070,1403898;1403902;1403907;1403912;1403916;1403917,ac,80,91.8400,5
4835,sopron,70073,1351744;1351748;1351753;1351758;1351763;2841448;2841449,ac,100,89.5300,1
4836,sopron,70099,1379510;1379518;1379519;1379525;1379530;1379535;1379540;1379545;2823472;2823473,ac,80,118.5000,7
4837,sopron,70107,2826943;2846289,ov,100,129.6200,
4838,sopron,70113,1403032;1403500;1403501;1403506;1403507;1403513;2828912;2828913,ov,50,84.5800,
4839,sopron,70125,80510929;80510943;80510944,kpe,63,65.5600,
4840,sopron,70126,2809313;2809314,kpe,110,0.6300,
4841,sopron,70144,1392974;1392975,gov,200,35.8200,
4842,sopron,70204,1402000;2828670;2828671,kpe,110,114.3500,
4843,sopron,70206,1373860;1373861;2847523;2847524,kpe,90,23.3500,1
4844,sopron,70207,6284559;6284560,a,200,25.3000,
4845,sopron,70210,1401702;1401706;1401707,ov,80,28.3900,
4846,sopron,70211,1361616;1361631;1361643;1361648;1361649;1362100;1362110;1362111;1362117;1362122;1362123;1388292;6273291;6273292;12885764;12885765;62133532;62133533,kpe,160,145.5000,1
4847,sopron,70218,2840855;2840856;6284619;6284620,pvc,110,97.5100,3
4848,sopron,70225,1396284;1400397;1400402;1400403;2807383;2807384,kpe,200,38.1500,
4849,sopron,70228,2836767;2836768,kpe,160,33.9800,
4850,sopron,70230,1350243;1353197;1353198;1353203;1405865;1405866;2817620;2817621,ac,100,129.7700,6
4851,sopron,70237,1402004;1402008;1405572;1405573,ac,80,49.7400,2
4852,sopron,70241,2832418;2832419,kpe,110,64.1600,
4853,sopron,70244,1373937;1373938;1373944;1393592;2843952;2843953,kpe,90,75.7800,
4854,sopron,70248,1388248;2820387;2820388;2824937;2824938,kpe,110,44.4100,
4855,sopron,70251,1366372;1375318;1391655;1396427;1396428;1396440;1396445;1396446;1396451;1396452;1405432;1405433;1405461;1405462;1408355;1408356;2826118;2826119;2836359;6274201;6274202,kpe,110,258.2000,1
4856,sopron,70259,787047,ac,150,7.7800,
4857,sopron,70353,1348686;1348687,kpe,160,20.6200,1
4858,sopron,70365,1349955;1374684;6284637;6284638,kpe,110,52.1100,
4859,sopron,70366,6284662;27345843;27345851,kpe,110,196.5800,1
4860,sopron,70375,2814871;2814872,kpe,63,19.9800,
4861,sopron,70378,1364150;1364581;1364586;1364591;1364596;2836130;2836131;2847410;2847411,kpe,110,125.7700,
4862,sopron,70380,1375939;1375940;1380797;1380803;1380804;1387769;1387770;2807702;2807703,ac,125,120.8300,1
4863,sopron,70404,1349402;1374648;1375386;1375387,kpe,160,123.1800,
4864,sopron,70407,2833406;2833407,ac,300,92.3600,1
4865,sopron,70427,2816709;2816710,kpe,90,7.2000,
4866,sopron,70430,2831337;2831338,kpe,90,20.2600,
4867,sopron,70438,1351974;2812715;2812716,ac,250,262.9900,
4868,sopron,70439,2808631;2808632,kpe,200,62.0600,
4869,sopron,70451,1403075;1403076,ov,100,74.1200,
4870,sopron,70457,790375,ov,50,7.9700,
4871,sopron,70464,2810707;2810708,a,300,0.8000,
4872,sopron,70465,2810714;2810715,a,150,1.4600,
4873,sopron,70466,2810720;2810721,ac,300,7.4500,
4874,sopron,70480,1368803;1368804;1368809;1371336;1371341;1371346;1371352;1371357;1371358;6273229;6273297;6273298,kpe,110,167.1300,
4875,sopron,70481,781915,ac,250,0.7300,
4876,sopron,70482,781917,kpe,160,0.5800,
4877,sopron,70483,2814391;2814392,kpe,160,6.8900,
4878,sopron,70486,1377564;1377568;1377573;1377578;1377583;1377584,ov,50,46.8100,1
4879,sopron,70487,781922,ov,80,0.8000,
4880,sopron,70488,781923,kpe,110,1.2700,
4881,sopron,70489,781924,kpe,110,1.6000,
4882,sopron,70490,781931,ac,80,1.9400,
4883,sopron,70504,1405901;1405906;1405907;2810204;2810205,kpe,110,33.9600,
4884,sopron,70506,781449,a,150,1.6200,
4885,sopron,70511,781925,kpe,110,1.0700,
4886,sopron,70512,781926,kpe,110,2.1100,
4887,sopron,70514,781928,ov,80,1.1900,
4888,sopron,70515,781929,ov,80,2.3200,
4889,sopron,70516,781930,ov,80,0.6900,
4890,sopron,70517,781932,ov,50,2.8200,
4891,sopron,70518,781934,ko,400,0.4000,
4892,sopron,70519,1359783;1359931;2807907,kpe,110,53.0100,
4893,sopron,70520,1394751;2811889;2811890,kpe,110,65.9800,2
4894,sopron,70521,781938,ac,200,2.2700,
4895,sopron,70522,15182448;15182449,gov,200,5.6800,
4896,sopron,70523,782041,kpe,110,2.6100,
4897,sopron,70529,2810073;2810074,kpe,315,1.8800,
4898,sopron,70536,782166,a,400,26.7200,
4899,sopron,70546,782180,a,400,48.0800,
4900,sopron,70549,2810139;2810140,kpe,315,6.3200,
4901,sopron,70550,2810153;2810154,a,600,60.6500,
4902,sopron,70551,782276,a,400,17.3100,
4903,sopron,70610,35753986;35754003;35754004,gov,100,4.6400,
4904,sopron,70615,1358528;1358534;1358540;1358545;1358550;1358555;1358560;1358565;1358570;1358575;1358580;1358585;1361266;1361272;1361278;1361283;1361284;1361295;1361299;1361300;1361842;1361849;1361855;1361861;1361879;1361885;1361891;1362247;1362253;1362259;1362265;1362270;1362271;1389715;1389716;6273389;6273390;6273768;6273769;25761830,ac,125,242.7300,6
4905,sopron,70616,2830094;2830095,kpe,200,30.7400,
4906,sopron,70617,2836775;2836776,kpe,110,3.8900,
4907,sopron,70620,1358427;1358431;1358436;1358441;1358446;1366803;1366808;1366809;1366821;1366826;1366827;1366833;1366838;1366843;1385755;1385756;1388102;1388103;2842613;2842614,kpe,110,298.0000,
4908,sopron,70621,2838160;4305931;4305932,kpe,160,36.0200,1
4909,sopron,70626,1366196;1366241;1366247;1366253;1366259;1366269;1366273;1366278;1366619;1366620;1386356;1386362;1386363;1405588;1409340;1409341;6274170;6274171;6274213;6274214,ac,100,139.5800,1
4910,sopron,70698,2812869;2812870,kpe,160,3.0800,
4911,sopron,70704,1401272;2821048;2821049,gov,80,3.3500,
4912,sopron,70743,1354462;2810482;2810483,kpe,110,20.2900,
4913,sopron,70744,1404222;1404227;1404232;1404237;1404242;1404247;1404252;1404257;1404262;1404267;1404272;1404277;1404282;1404287;1404288;1405880;2810180;2810181,kpe,160,172.0300,
4914,sopron,70748,1373320;1403887;1403888,ov,50,37.6700,
4915,sopron,70757,781842,kpe,110,3.2100,
4916,sopron,70768,1355969;1379039;1379201;1379206;1379207,ac,250,88.6300,1
4917,sopron,70774,2811337;2811338,ko,200,32.1600,
4918,sopron,70781,61741534;61741551;61741552;61833280;61833281,kpe,160,21.4800,1
4919,sopron,70785,2832020;2832021,kpe,110,2.2000,
4920,sopron,70788,2809582;2809583;2842297;5810229;45443384;45443385,kpe,160,106.6200,
4921,sopron,70791,1354843;1354847;1354848;2827190;2827191,ov,80,89.5400,
4922,sopron,70792,1353760;6284685;6284686,kpe,90,36.1300,
4923,sopron,70796,2808711;2808712,kpe,110,12.2100,
4924,sopron,70799,1390900;1390904;2812797;2812798,ac,200,45.8300,
4925,sopron,70805,2846896;2846897,ac,150,3.9600,
4926,sopron,70816,61438351;61438352,ov,80,1.5600,
4927,sopron,70824,2830073;2830074,kpe,200,7.7800,
4928,sopron,70851,785456,ac,150,13.4100,
4929,sopron,70856,1379904;1379908;1379913;1379918;1379919,ac,125,71.9900,
4930,sopron,70860,1348880;1348884;1348885;1405408;1405409;2845389;2845390,kpe,90,152.8500,
4931,sopron,70861,1374186;1374190;1374191,kpe,90,14.7000,
4932,sopron,70864,1360651;1360655;1360660;1360665;1360670;1360675;1360680;2847657;2847658,ac,200,79.0600,
4933,sopron,70869,2845804;59199796,kpe,250,72.8000,2
4934,sopron,70873,1351798;1351799;1405714;10306637;10306638,ac,125,29.6300,
4935,sopron,70875,2847248;6273635;6273636,kpe,90,93.5800,
4936,sopron,70877,2827324;2827331;2827332,kpe,110,136.2400,
4937,sopron,70891,2811160;2811161,gov,400,0.9500,
4938,sopron,70892,2815440;2815441,gov,150,1.4800,
4939,sopron,70893,1405679;1405975;1406166;1406167;2833136;2833137;20258380;20258381,kpe,110,246.8000,
4940,sopron,70896,2831395;60357384;60357385,kpe,110,363.2200,2
4941,sopron,70897,2845594;2845595,ac,300,1.6000,
4942,sopron,70898,1408826;2831357;2831358,kpe,110,18.2000,
4943,sopron,70899,1359991;1361590;1385846;1390582;1390583;1391282;1391283,ac,200,221.8500,2
4944,sopron,70906,781508,ac,100,47.2800,
4945,sopron,70907,1405104;1405109;1405114;1405129;1405130;1405272;1405277;1405278;2809602;2809603,kpe,110,176.5900,
4946,sopron,70943,1410026;1410030;1410031;1410037;1410048;1410054;1410055;1410898;1410899;2809039;2809040;6272226;6272759;6272760,kpe,90,274.1200,
4947,sopron,70956,2812330;2812331,ov,100,0.8800,
4948,sopron,71045,1350854;1409764;1409765;2810565;2810566,kpe,110,36.3500,
4949,sopron,71047,1406748;2809046;2809047,kpe,110,112.7300,
4950,sopron,71054,1369945;1369946,kpe,90,37.8000,
4951,sopron,71059,1359874;1359875;1359880;1374915;1374916,kpe,110,147.4200,
4952,sopron,71086,1355138;1355139;1355151;1359815;1364611;1374902;1374903;1375199;1375205;1375211;1375212;1375285;1375286;2836124;2836125;25674536;25674537,kpe,110,209.4300,
4953,sopron,71089,2811351;2811352,kpe,110,5.2900,
4954,sopron,71091,1401195;1401199;1401204;2846256;2846257,ac,150,106.1200,
4955,sopron,71096,785964,ac,150,1.1700,
4956,sopron,71101,1355367;1355368;1355372;1355377;1355387;1355388;1355393;1355398;1355399,kpe,110,81.6400,2
4957,sopron,71120,2809537;2809538,kpe,110,7.9200,
4958,sopron,71124,1350095;1386578;1386579;1388558;1388559;1392148;1392149;2813199;2813200;28858087;28858088;29051640;29051641;32144903;44982974;44982975;59072210;59072211,kpe,110,210.3400,2
4959,sopron,71223,1398449;1398453;1398458;1398463;2838246;2838247,ac,150,88.7100,1
4960,sopron,71272,2834868;2834869,kpe,110,12.0300,
